3416753,40199,5,1
3416753,36472,6,1
3416753,6184,7,1
3416753,10441,8,1
3416753,13424,9,1
3416754,9913,1,1
3416754,43772,2,1
3416755,22474,1,1
3416755,3397,2,1
3416755,46906,3,1
3416755,37646,4,1
3416755,24184,5,1
3416755,49683,6,1
3416755,24852,7,1
3416755,20842,8,1
3416755,44632,9,1
3416755,10246,10,1
3416756,24799,1,1
3416756,10851,2,0
3416757,2962,1,1
3416757,13176,2,1
3416758,16797,1,1
3416758,14992,2,0
3416758,41787,3,0
3416758,35221,4,0
3416758,7806,5,1
3416758,47993,6,0
3416758,5438,7,0
3416758,329,8,0
3416758,4037,9,0
3416758,712,10,0
3416758,33957,11,1
3416758,4920,12,0
3416758,9366,13,0
3416758,14852,14,0
3416758,39094,15,0
3416758,37646,16,0
3416758,21616,17,0
3416759,22035,1,1
3416759,32566,2,1
3416759,5077,3,1
3416759,27344,4,1
3416759,33000,5,1
3416759,25753,6,1
3416759,25762,7,1
3416759,45633,8,1
3416759,23375,9,1
3416759,35951,10,1
3416759,21938,11,0
3416759,10749,12,0
3416760,9426,1,1
3416760,21543,2,0
3416760,33509,3,1
3416760,11352,4,0
3416760,19677,5,1
3416760,27966,6,1
3416760,11481,7,1
3416760,47209,8,1
3416760,15442,9,1
3416760,18918,10,1
3416760,31263,11,0
3416760,39928,12,1
3416760,27683,13,1
3416760,1463,14,1
3416761,24852,1,1
3416761,31102,2,1
3416761,37011,3,1
3416761,18104,4,1
3416761,46586,5,1
3416761,12738,6,1
3416761,44368,7,1
3416761,32917,8,1
3416761,41272,9,1
3416761,4879,10,1
3416761,9755,11,1
3416761,22108,12,1
3416761,47242,13,1
3416761,17417,14,1
3416761,27313,15,1
3416761,5077,16,1
3416761,15412,17,1
3416761,12330,18,1
3416761,3919,19,1
3416761,12086,20,0
3416761,23541,21,1
3416761,36868,22,0
3416761,47626,23,0
3416761,21131,24,1
3416763,31102,1,1
3416763,47877,2,1
3416763,14118,3,1
3416763,38218,4,0
3416763,9411,5,1
3416763,5097,6,1
3416763,40310,7,1
3416763,8578,8,0
3416763,44403,9,0
3416763,4879,10,0
3416763,7407,11,1
3416763,32885,12,0
3416763,35731,13,1
3416763,45541,14,0
3416764,7778,1,0
3416764,7533,2,1
3416764,25985,3,1
3416764,43881,4,0
3416764,7762,5,0
3416764,25952,6,0
3416764,22959,7,0
3416764,39726,8,1
3416765,28172,1,1
3416765,30305,2,1
3416765,45104,3,1
3416765,27435,4,1
3416765,2713,5,1
3416765,49303,6,1
3416766,31764,1,0
3416766,22164,2,0
3416766,44177,3,0
3416766,3231,4,0
3416766,4562,5,0
3416766,27323,6,0
3416766,48393,7,0
3416766,32156,8,0
3416766,11461,9,0
3416766,30232,10,0
3416766,21334,11,0
3416766,13544,12,0
3416766,24114,13,0
3416766,18411,14,0
3416766,17619,15,0
3416766,48205,16,0
3416766,9784,17,0
3416766,17807,18,0
3416766,39108,19,0
3416766,7963,20,0
3416767,44560,1,1
3416767,39561,2,1
3416767,13740,3,1
3416767,37524,4,1
3416767,6631,5,1
3416767,27104,6,1
3416767,45066,7,1
3416767,36322,8,1
3416767,6348,9,0
3416767,47209,10,1
3416767,6669,11,1
3416767,24852,12,1
3416767,16254,13,1
3416767,47485,14,1
3416767,23586,15,1
3416767,22035,16,1
3416767,30839,17,1
3416767,31288,18,1
3416767,4799,19,1
3416767,8138,20,1
3416767,24964,21,1
3416767,40706,22,1
3416767,12614,23,0
3416767,210,24,0
3416767,18838,25,0
3416767,47626,26,1
3416768,5206,1,1
3416768,41844,2,1
3416768,44422,3,0
3416769,47790,1,1
3416769,35294,2,1
3416769,11913,3,0
3416769,15937,4,1
3416769,46206,5,1
3416769,47209,6,1
3416769,19057,7,0
3416769,30391,8,1
3416769,21903,9,1
3416769,27521,10,1
3416769,40516,11,1
3416769,44683,12,1
3416769,26604,13,1
3416769,21137,14,1
3416769,21405,15,0
3416769,39475,16,1
3416769,27966,17,1
3416769,28234,18,0
3416769,8539,19,0
3416769,34005,20,1
3416769,20114,21,1
3416769,15290,22,1
3416770,48679,1,0
3416770,27845,2,1
3416770,33572,3,1
3416770,7806,4,0
3416770,28398,5,0
3416771,12206,1,0
3416771,24852,2,0
3416771,43961,3,0
3416771,5477,4,0
3416771,49300,5,0
3416771,28934,6,1
3416771,1700,7,0
3416771,21230,8,0
3416771,33303,9,1
3416771,26756,10,0
3416772,12341,1,1
3416772,31985,2,1
3416772,8048,3,1
3416772,26900,4,1
3416773,11520,1,1
3416773,1463,2,1
3416773,42265,3,1
3416773,32946,4,1
3416773,25659,5,0
3416773,38567,6,0
3416773,39055,7,0
3416774,30406,1,0
3416774,29118,2,0
3416774,32303,3,0
3416774,8025,4,0
3416774,21903,5,0
3416774,31433,6,0
3416774,22935,7,0
3416774,5212,8,0
3416774,43122,9,0
3416774,23854,10,0
3416774,28278,11,0
3416775,13889,1,1
3416775,49169,2,1
3416775,1057,3,1
3416775,40467,4,1
3416775,12009,5,0
3416775,43496,6,0
3416775,5621,7,0
3416775,481,8,0
3416777,40836,1,1
3416777,14129,2,1
3416777,34969,3,1
3416777,34401,4,0
3416777,22935,5,1
3416777,47766,6,1
3416777,11422,7,1
3416777,14730,8,0
3416777,27966,9,1
3416777,39275,10,1
3416777,6348,11,0
3416777,32955,12,1
3416777,41273,13,0
3416777,5680,14,1
3416777,34497,15,1
3416777,46616,16,0
3416777,49366,17,0
3416778,5746,1,1
3416778,20052,2,1
3416779,36011,1,0
3416779,8053,2,0
3416779,45570,3,0
3416779,49111,4,0
3416779,6873,5,0
3416780,25952,1,0
3416780,31154,2,1
3416780,28842,3,0
3416781,44632,1,1
3416781,35221,2,1
3416781,21709,3,1
3416781,45633,4,1
3416782,781,1,1
3416782,39448,2,1
3416783,39877,1,0
3416783,42495,2,0
3416783,13802,3,0
3416783,49683,4,0
3416783,16349,5,0
3416783,17795,6,0
3416783,14278,7,0
3416783,26194,8,0
3416783,15937,9,0
3416783,44683,10,0
3416783,27243,11,0
3416784,21405,1,1
3416784,46979,2,1
3416784,23339,3,1
3416784,1994,4,1
3416784,34126,5,1
3416784,31717,6,1
3416784,13984,7,0
3416784,21903,8,1
3416784,40311,9,1
3416784,21616,10,1
3416785,16953,1,1
3416785,43525,2,0
3416785,47865,3,1
3416785,35752,4,1
3416785,6690,5,1
3416786,37119,1,1
3416786,21137,2,0
3416786,6646,3,0
3416786,17224,4,0
3416786,40469,5,0
3416786,18281,6,0
3416786,39303,7,1
3416786,36561,8,1
3416787,43122,1,1
3416787,5428,2,1
3416787,12935,3,1
3416787,9955,4,0
3416787,8691,5,0
3416787,8671,6,0
3416787,24489,7,0
3416787,22234,8,0
3416787,21174,9,1
3416787,35221,10,1
3416787,38205,11,1
3416787,9299,12,1
3416787,26940,13,1
3416788,29843,1,1
3416788,12916,2,1
3416788,24852,3,1
3416788,18432,4,1
3416788,23322,5,1
3416788,36107,6,1
3416788,49144,7,1
3416788,18573,8,1
3416788,31654,9,1
3416789,3061,1,1
3416789,43967,2,1
3416789,28829,3,1
3416789,36085,4,1
3416789,31404,5,1
3416789,39921,6,1
3416789,45679,7,1
3416789,5169,8,1
3416789,40490,9,1
3416789,36551,10,1
3416789,41346,11,0
3416789,7644,12,1
3416790,26907,1,1
3416791,30489,1,1
3416791,25513,2,1
3416791,47209,3,1
3416791,16290,4,1
3416791,20906,5,1
3416791,7361,6,1
3416791,44201,7,1
3416791,30391,8,1
3416791,43961,9,1
3416791,27086,10,1
3416791,41220,11,1
3416791,23898,12,1
3416791,14086,13,1
3416791,8516,14,1
3416791,47610,15,1
3416791,24964,16,1
3416791,29662,17,0
3416791,27845,18,0
3416791,42736,19,0
3416791,46900,20,0
3416791,29941,21,1
3416791,8277,22,0
3416791,42318,23,0
3416791,27247,24,0
3416792,21137,1,1
3416793,15221,1,1
3416793,23915,2,1
3416793,14970,3,1
3416793,25670,4,1
3416793,41380,5,1
3416793,10569,6,1
3416793,28560,7,1
3416793,49379,8,1
3416793,7667,9,1
3416793,48118,10,1
3416793,20468,11,0
3416793,37869,12,0
3416793,37993,13,0
3416793,40772,14,0
3416793,23892,15,0
3416793,38775,16,0
3416794,38189,1,0
3416794,11782,2,0
3416794,45608,3,0
3416794,46667,4,1
3416794,3142,5,0
3416794,43768,6,0
3416794,35939,7,1
3416794,42244,8,1
3416794,40469,9,0
3416794,10017,10,1
3416795,17572,1,1
3416795,46375,2,0
3416795,47626,3,1
3416795,7175,4,1
3416795,24024,5,1
3416795,47682,6,1
3416795,43868,7,1
3416795,3466,8,0
3416795,7622,9,1
3416795,626,10,0
3416795,39692,11,0
3416795,13939,12,0
3416795,14259,13,0
3416795,36865,14,0
3416795,11448,15,1
3416796,4472,1,1
3416796,28051,2,0
3416796,28200,3,0
3416796,49113,4,0
3416797,6873,1,1
3416797,13176,2,1
3416797,26346,3,1
3416797,43789,4,1
3416797,21137,5,1
3416797,17795,6,1
3416797,31717,7,1
3416797,2298,8,1
3416797,15872,9,1
3416797,37288,10,1
3416797,10017,11,1
3416797,38235,12,0
3416797,21040,13,0
3416797,40706,14,1
3416797,22474,15,0
3416797,18963,16,1
3416798,13176,1,1
3416798,34590,2,1
3416798,36011,3,1
3416798,42592,4,1
3416798,27966,5,1
3416798,7026,6,1
3416798,17273,7,1
3416798,40632,8,1
3416798,28465,9,1
3416798,19862,10,1
3416798,28204,11,1
3416798,9422,12,1
3416798,4920,13,1
3416798,45866,14,1
3416798,43101,15,1
3416798,42265,16,1
3416798,21051,17,1
3416798,42659,18,1
3416798,22963,19,1
3416798,17949,20,1
3416798,22035,21,1
3416798,30233,22,1
3416798,19904,23,1
3416798,18362,24,1
3416798,34939,25,1
3416798,42557,26,1
3416798,35769,27,1
3416798,365,28,0
3416798,21513,29,0
3416798,25824,30,0
3416798,41165,31,0
3416798,14633,32,0
3416798,20580,33,1
3416798,19180,34,0
3416798,47144,35,0
3416798,23625,36,1
3416798,38274,37,0
3416799,20512,1,1
3416799,33825,2,1
3416799,45066,3,1
3416799,34217,4,1
3416799,21903,5,1
3416799,4605,6,0
3416799,26209,7,1
3416799,24964,8,1
3416799,20114,9,0
3416799,10895,10,0
3416799,41950,11,0
3416800,37919,1,1
3416800,48762,2,0
3416800,13176,3,1
3416800,34466,4,0
3416801,9018,1,1
3416801,33198,2,1
3416801,21333,3,0
3416801,46842,4,1
3416801,28577,5,1
3416801,37215,6,0
3416801,1463,7,1
3416801,12916,8,0
3416801,25783,9,0
3416801,30391,10,0
3416801,6585,11,0
3416801,19057,12,0
3416801,22825,13,0
3416802,12702,1,0
3416802,41396,2,0
3416802,287,3,0
3416802,27012,4,0
3416803,24852,1,1
3416803,32134,2,1
3416803,21903,3,1
3416803,28985,4,0
3416803,46069,5,1
3416804,35914,1,1
3416804,9755,2,0
3416804,35829,3,0
3416804,42333,4,0
3416804,42562,5,0
3416804,38693,6,0
3416804,33198,7,1
3416804,29801,8,1
3416804,15655,9,1
3416804,17744,10,0
3416804,29077,11,0
3416804,45104,12,0
3416805,23039,1,1
3416805,30202,2,1
3416805,6135,3,1
3416805,49683,4,0
3416805,17497,5,0
3416806,36675,1,1
3416806,24082,2,1
3416806,45007,3,1
3416806,27104,4,1
3416806,46979,5,1
3416806,16953,6,1
3416806,18128,7,1
3416806,2435,8,1
3416806,14805,9,0
3416806,39928,10,1
3416806,13176,11,1
3416806,38777,12,1
3416806,17706,13,1
3416806,1398,14,1
3416808,38159,1,0
3416808,19660,2,0
3416808,21386,3,0
3416808,13249,4,0
3416808,20280,5,0
3416808,41065,6,0
3416808,46906,7,0
3416808,33683,8,0
3416809,44275,1,1
3416809,24852,2,1
3416809,21392,3,1
3416809,4421,4,1
3416809,38313,5,1
3416809,26282,6,0
3416810,18362,1,1
3416810,30233,2,0
3416810,34050,3,0
3416810,2078,4,0
3416810,47672,5,0
3416810,49235,6,0
3416810,38777,7,0
3416810,37646,8,1
3416810,10305,9,0
3416810,7485,10,0
3416810,46667,11,0
3416811,45535,1,0
3416811,15392,2,1
3416811,34394,3,0
3416811,30776,4,0
3416811,46609,5,1
3416811,2067,6,0
3416811,43086,7,1
3416811,14523,8,0
3416811,35939,9,0
3416812,43749,1,1
3416812,35221,2,1
3416812,45,3,0
3416812,47766,4,1
3416812,35855,5,1
3416812,49533,6,0
3416812,31066,7,0
3416812,11782,8,1
3416812,44910,9,0
3416814,27796,1,1
3416814,17334,2,1
3416814,2512,3,1
3416814,47683,4,0
3416814,31477,5,1
3416814,11123,6,1
3416814,36459,7,1
3416814,45064,8,1
3416814,35921,9,1
3416815,41793,1,1
3416815,27104,2,1
3416815,19057,3,1
3416815,9438,4,1
3416815,13176,5,1
3416815,6375,6,1
3416815,48679,7,1
3416815,48775,8,1
3416815,37739,9,1
3416815,19354,10,1
3416815,45504,11,1
3416815,14267,12,1
3416815,3382,13,1
3416815,10132,14,1
3416815,47521,15,1
3416815,8277,16,1
3416815,39984,17,1
3416815,40706,18,1
3416815,18441,19,1
3416815,2611,20,1
3416815,12442,21,1
3416815,25513,22,1
3416815,24841,23,1
3416815,23329,24,1
3416815,49072,25,1
3416815,45007,26,1
3416815,5652,27,1
3416815,9000,28,1
3416815,23165,29,1
3416815,21903,30,1
3416815,22935,31,1
3416815,34126,32,0
3416815,28785,33,0
3416815,46906,34,0
3416815,13143,35,0
3416815,29975,36,0
3416815,43586,37,0
3416815,14257,38,0
3416815,39162,39,0
3416815,25031,40,0
3416816,33290,1,0
3416816,20955,2,1
3416816,9243,3,0
3416816,13176,4,0
3416816,35584,5,1
3416816,3098,6,1
3416816,34262,7,0
3416816,2350,8,0
3416816,24838,9,1
3416817,39947,1,1
3416817,45747,2,1
3416817,14947,3,1
3416817,27086,4,1
3416817,25949,5,1
3416817,37388,6,1
3416817,29544,7,1
3416817,30117,8,1
3416817,14764,9,1
3416817,13702,10,1
3416817,44479,11,1
3416817,24957,12,1
3416817,46852,13,1
3416817,37029,14,1
3416818,12931,1,1
3416818,13176,2,1
3416818,23622,3,1
3416818,18272,4,1
3416818,33754,5,1
3416818,25824,6,1
3416818,21137,7,1
3416818,44880,8,0
3416818,2099,9,0
3416818,18547,10,0
3416819,13176,1,1
3416819,45123,2,1
3416819,4962,3,1
3416819,28204,4,1
3416819,18035,5,1
3416819,38164,6,1
3416819,29801,7,1
3416819,28380,8,0
3416819,5161,9,1
3416819,36550,10,1
3416819,13166,11,1
3416819,17526,12,1
3416819,26298,13,1
3416819,8174,14,1
3416819,44643,15,0
3416819,28985,16,0
3416819,17600,17,1
3416819,19046,18,1
3416819,19904,19,1
3416819,34019,20,1
3416819,25371,21,1
3416819,21137,22,1
3416819,17487,23,1
3416819,30720,24,0
3416819,8022,25,1
3416819,7500,26,1
3416819,31889,27,1
3416819,13380,28,1
3416819,2611,29,0
3416819,40449,30,0
3416819,30489,31,1
3416820,33083,1,0
3416820,44086,2,1
3416820,23039,3,0
3416820,21137,4,0
3416820,34854,5,0
3416820,38738,6,0
3416820,35246,7,0
3416821,37262,1,1
3416821,16759,2,0
3416823,30233,1,1
3416823,21903,2,1
3416823,33120,3,1
3416824,32864,1,1
3416824,47766,2,1
3416824,8193,3,1
3416824,28906,4,1
3416824,15028,5,1
3416824,10621,6,1
3416824,33000,7,1
3416824,17794,8,1
3416824,25659,9,1
3416824,21405,10,1
3416824,1640,11,1
3416824,45578,12,1
3416824,24852,13,0
3416824,42719,14,1
3416824,17690,15,0
3416824,43760,16,1
3416824,42585,17,1
3416824,25194,18,0
3416824,9472,19,0
3416824,31506,20,1
3416826,24427,1,0
3416826,47521,2,0
3416826,45763,3,0
3416826,27344,4,0
3416826,29603,5,0
3416826,40354,6,0
3416826,38608,7,0
3416826,11182,8,0
3416826,27104,9,0
3416826,35535,10,0
3416826,49171,11,0
3416826,22422,12,0
3416826,24184,13,0
3416826,27276,14,0
3416827,6187,1,1
3416827,5785,2,1
3416827,42828,3,1
3416827,4957,4,1
3416827,26629,5,1
3416827,28199,6,1
3416827,24561,7,1
3416827,46969,8,1
3416827,23765,9,1
3416827,31640,10,1
3416827,13870,11,1
3416827,39561,12,1
3416827,33754,13,1
3416827,18770,14,1
3416827,20995,15,1
3416827,5450,16,1
3416827,8277,17,1
3416827,39275,18,1
3416827,21137,19,1
3416827,44098,20,0
3416827,44116,21,0
3416827,25659,22,0
3416827,44014,23,0
3416827,26209,24,0
3416827,1025,25,0
3416827,17794,26,1
3416827,3952,27,0
3416827,39121,28,0
3416828,9124,1,1
3416828,5537,2,1
3416828,13560,3,1
3416828,19660,4,1
3416828,13176,5,0
3416828,35951,6,1
3416828,31215,7,1
3416828,11520,8,1
3416828,37158,9,1
3416828,24082,10,1
3416828,42450,11,1
3416828,28985,12,1
3416828,48679,13,1
3416828,22151,14,1
3416828,18638,15,1
3416828,39275,16,1
3416828,2078,17,1
3416828,37630,18,0
3416828,187,19,0
3416828,9666,20,0
3416828,4920,21,1
3416828,16953,22,1
3416828,21903,23,1
3416828,6750,24,1
3416828,28657,25,1
3416828,8424,26,1
3416828,46667,27,1
3416828,47304,28,0
3416828,44683,29,0
3416828,16278,30,0
3416828,13380,31,1
3416828,48058,32,0
3416828,31066,33,0
3416828,44643,34,0
3416829,42557,1,0
3416829,38439,2,0
3416829,19173,3,1
3416829,41129,4,0
3416830,39877,1,0
3416830,16759,2,0
3416830,12026,3,0
3416830,16185,4,0
3416830,24535,5,0
3416830,7963,6,0
3416830,47920,7,0
3416830,10436,8,0
3416830,40709,9,0
3416831,8571,1,1
3416832,651,1,0
3416832,4149,2,0
3416832,23719,3,0
3416832,13176,4,0
3416834,29313,1,0
3416834,6046,2,0
3416835,30233,1,1
3416835,46808,2,0
3416835,40055,3,0
3416836,30233,1,0
3416836,11367,2,1
3416836,26348,3,1
3416836,256,4,1
3416836,9935,5,0
3416837,27985,1,1
3416837,27316,2,1
3416837,24838,3,1
3416837,30353,4,1
3416837,5451,5,0
3416837,32650,6,1
3416838,9634,1,1
3416838,2708,2,1
3416838,40571,3,1
3416838,33787,4,1
3416838,43986,5,1
3416838,5077,6,1
3416839,42585,1,1
3416839,9839,2,1
3416839,18362,3,1
3416839,38689,4,1
3416839,30489,5,1
3416839,33037,6,1
3416839,27521,7,1
3416839,43122,8,1
3416839,44359,9,1
3416839,45,10,1
3416839,31478,11,0
3416839,31506,12,0
3416839,15399,13,0
3416839,26096,14,0
3416839,8613,15,1
3416839,33290,16,1
3416839,37825,17,0
3416839,17988,18,0
3416839,9849,19,0
3416839,4605,20,0
3416839,11941,21,0
3416839,28985,22,1
3416840,14471,1,1
3416840,27845,2,1
3416840,33768,3,1
3416840,17400,4,1
3416840,3274,5,0
3416841,38264,1,1
3416841,43913,2,1
3416841,15887,3,0
3416841,22993,4,0
3416841,16291,5,0
3416842,45200,1,0
3416842,30233,2,1
3416842,17872,3,1
3416842,19449,4,1
3416842,45535,5,1
3416842,47209,6,0
3416842,24852,7,1
3416842,25640,8,0
3416842,43735,9,0
3416842,40604,10,0
3416842,46069,11,1
3416843,2457,1,1
3416843,35034,2,0
3416843,48812,3,1
3416843,37919,4,0
3416844,24852,1,0
3416844,30007,2,0
3416844,20943,3,0
3416844,35715,4,0
3416844,2977,5,0
3416844,10305,6,0
3416844,12614,7,0
3416844,7913,8,0
3416845,28593,1,1
3416845,20738,2,1
3416845,33911,3,1
3416845,7175,4,1
3416845,42828,5,1
3416845,46654,6,1
3416845,28572,7,1
3416845,42342,8,0
3416845,21137,9,0
3416847,19736,1,1
3416848,38028,1,1
3416848,18048,2,1
3416848,28204,3,1
3416848,9387,4,1
3416848,13870,5,1
3416848,42265,6,1
3416848,34124,7,1
3416848,41437,8,1
3416848,5769,9,1
3416848,13988,10,1
3416848,14633,11,0
3416848,2295,12,1
3416848,20995,13,1
3416848,4605,14,0
3416848,10246,15,0
3416848,2447,16,0
3416848,7485,17,1
3416850,45190,1,0
3416850,46041,2,0
3416850,49544,3,0
3416850,49235,4,1
3416850,27323,5,0
3416851,21903,1,1
3416851,26604,2,1
3416851,15200,3,0
3416851,39275,4,1
3416851,15772,5,1
3416851,11266,6,1
3416851,14477,7,0
3416852,13176,1,1
3416852,47209,2,1
3416852,4102,3,1
3416852,5077,4,1
3416852,20113,5,1
3416852,22935,6,1
3416852,33716,7,1
3416852,22888,8,1
3416852,17630,9,1
3416852,32293,10,1
3416852,5550,11,1
3416852,3376,12,1
3416852,27156,13,1
3416852,13829,14,1
3416852,22395,15,1
3416852,1540,16,1
3416852,46260,17,1
3416852,39475,18,1
3416852,6948,19,1
3416852,46807,20,1
3416852,21903,21,1
3416852,27690,22,1
3416852,13838,23,0
3416852,1999,24,0
3416852,21847,25,0
3416852,21077,26,1
3416854,19508,1,0
3416854,31343,2,1
3416854,5450,3,0
3416854,25134,4,0
3416854,24184,5,1
3416854,29752,6,1
3416855,21050,1,0
3416855,23363,2,0
3416855,15599,3,0
3416855,18963,4,0
3416855,24622,5,0
3416855,13780,6,1
3416855,45013,7,0
3416855,2469,8,0
3416855,1142,9,1
3416855,24973,10,0
3416855,43033,11,0
3416856,45190,1,1
3416856,36425,2,1
3416856,8173,3,1
3416856,4289,4,1
3416856,26985,5,1
3416857,42265,1,0
3416857,47209,2,0
3416857,49236,3,0
3416857,47763,4,0
3416858,46863,1,1
3416858,29627,2,1
3416858,49383,3,1
3416858,44306,4,1
3416858,41950,5,1
3416858,15261,6,0
3416859,890,1,1
3416859,39619,2,0
3416859,49236,3,1
3416860,20842,1,1
3416860,40174,2,1
3416860,49517,3,1
3416860,41844,4,1
3416860,6187,5,1
3416860,39275,6,1
3416860,17720,7,1
3416860,11361,8,1
3416860,31103,9,1
3416860,38007,10,1
3416860,21288,11,1
3416860,32650,12,1
3416861,33668,1,0
3416861,15211,2,0
3416861,8518,3,1
3416861,31392,4,0
3416861,26047,5,1
3416861,30489,6,0
3416861,42265,7,0
3416861,30233,8,1
3416861,5262,9,0
3416861,32780,10,0
3416861,33731,11,0
3416861,37524,12,0
3416861,19478,13,0
3416861,44268,14,0
3416862,27133,1,1
3416862,44533,2,1
3416862,4253,3,0
3416862,36753,4,0
3416862,46692,5,1
3416862,43889,6,1
3416862,16855,7,0
3416862,17079,8,1
3416862,6478,9,1
3416863,17878,1,1
3416863,44414,2,1
3416863,24852,3,0
3416863,13351,4,1
3416863,35734,5,1
3416864,24343,1,1
3416864,9534,2,1
3416864,17303,3,1
3416864,21913,4,1
3416864,2272,5,1
3416864,29581,6,0
3416864,16242,7,1
3416865,17600,1,1
3416865,35914,2,0
3416865,3169,3,1
3416865,5262,4,1
3416865,4793,5,1
3416865,21314,6,0
3416865,26575,7,1
3416865,23888,8,0
3416865,46572,9,0
3416865,11471,10,0
3416865,15233,11,0
3416865,11258,12,0
3416865,25640,13,1
3416867,17715,1,0
3416867,31184,2,0
3416867,16891,3,0
3416867,32700,4,0
3416867,29553,5,0
3416867,14862,6,0
3416868,4210,1,1
3416868,13176,2,1
3416868,38662,3,1
3416868,25659,4,1
3416868,34866,5,1
3416868,41588,6,1
3416868,14284,7,1
3416868,8532,8,1
3416868,29600,9,1
3416868,37496,10,1
3416868,17794,11,1
3416868,5886,12,0
3416869,21137,1,0
3416869,37374,2,1
3416869,43513,3,0
3416869,21410,4,1
3416869,3434,5,0
3416869,38267,6,1
3416869,19068,7,1
3416870,47626,1,1
3416871,47209,1,1
3416871,5876,2,1
3416871,17789,3,1
3416871,36389,4,1
3416871,35951,5,1
3416871,22935,6,1
3416871,3952,7,0
3416871,2894,8,1
3416871,10621,9,1
3416871,47601,10,0
3416871,12442,11,0
3416871,13949,12,1
3416871,19706,13,1
3416871,7500,14,0
3416871,47333,15,0
3416872,22089,1,1
3416872,27433,2,1
3416872,24852,3,1
3416872,49499,4,1
3416872,28204,5,1
3416872,4920,6,1
3416872,49683,7,1
3416872,7050,8,1
3416872,39024,9,1
3416873,25753,1,1
3416873,36994,2,1
3416873,17861,3,1
3416873,24852,4,1
3416873,44275,5,1
3416873,21392,6,1
3416873,28576,7,1
3416874,17630,1,1
3416874,895,2,1
3416874,19660,3,1
3416875,1200,1,0
3416875,4516,2,0
3416875,49517,3,0
3416875,3434,4,1
3416875,48163,5,1
3416875,39030,6,0
3416875,21793,7,0
3416876,47734,1,1
3416876,15392,2,0
3416876,26209,3,1
3416876,39984,4,1
3416876,17794,5,1
3416876,2380,6,0
3416876,45842,7,1
3416876,14678,8,0
3416876,17872,9,0
3416877,35140,1,1
3416877,2078,2,1
3416877,35898,3,1
3416877,28204,4,1
3416877,16398,5,1
3416877,27464,6,1
3416877,43713,7,1
3416879,33438,1,0
3416879,22159,2,0
3416879,4942,3,1
3416879,4462,4,1
3416879,49113,5,0
3416879,2295,6,0
3416879,15290,7,1
3416879,8518,8,0
3416879,3376,9,0
3416879,28171,10,1
3416879,39121,11,0
3416880,35535,1,0
3416880,27521,2,0
3416880,25659,3,1
3416880,890,4,1
3416880,42768,5,1
3416880,35264,6,1
3416880,14197,7,1
3416880,46667,8,1
3416880,26209,9,1
3416880,42701,10,1
3416880,21616,11,1
3416880,34243,12,1
3416881,48154,1,0
3416882,45416,1,1
3416882,39812,2,0
3416882,15261,3,0
3416882,6473,4,0
3416882,20574,5,0
3416882,26209,6,0
3416882,21903,7,1
3416882,2186,8,0
3416882,34358,9,1
3416882,31717,10,1
3416882,12614,11,0
3416882,29487,12,0
3416882,2846,13,0
3416882,1999,14,0
3416882,5514,15,1
3416882,45645,16,0
3416882,30277,17,0
3416883,21903,1,0
3416883,24852,2,0
3416883,48988,3,0
3416883,28199,4,0
3416883,31020,5,0
3416884,41588,1,0
3416884,29662,2,0
3416884,3631,3,1
3416884,49383,4,0
3416884,7314,5,1
3416884,21872,6,1
3416884,47229,7,1
3416884,14267,8,1
3416884,47766,9,1
3416884,23952,10,1
3416884,35951,11,1
3416884,27845,12,1
3416885,49075,1,1
3416885,40408,2,1
3416885,46676,3,1
3416885,24852,4,1
3416885,21508,5,1
3416886,34126,1,1
3416886,31717,2,1
3416886,24852,3,1
3416886,13609,4,0
3416886,48585,5,0
3416886,12254,6,1
3416886,3957,7,1
3416887,20980,1,1
3416887,14366,2,1
3416888,42450,1,1
3416888,34594,2,1
3416888,48246,3,1
3416888,34217,4,1
3416888,37249,5,1
3416888,42460,6,1
3416888,7901,7,1
3416888,33454,8,1
3416888,20679,9,0
3416888,7693,10,0
3416888,1408,11,1
3416888,20514,12,0
3416888,17122,13,0
3416888,1090,14,0
3416888,35762,15,0
3416888,35985,16,0
3416889,23082,1,1
3416889,48531,2,1
3416889,4332,3,1
3416889,24852,4,1
3416889,5077,5,1
3416889,32211,6,1
3416889,23909,7,1
3416889,5725,8,1
3416889,287,9,1
3416889,12980,10,1
3416889,35458,11,1
3416889,7901,12,1
3416889,47357,13,1
3416889,11488,14,1
3416889,19348,15,1
3416889,47815,16,1
3416889,12103,17,1
3416889,21709,18,1
3416889,8176,19,1
3416889,46025,20,0
3416889,2838,21,0
3416891,41549,1,0
3416891,41220,2,0
3416891,45957,3,1
3416891,1090,4,0
3416891,31343,5,1
3416891,38647,6,1
3416891,248,7,1
3416891,21903,8,1
3416891,24561,9,1
3416891,2326,10,0
3416891,34217,11,1
3416891,4451,12,1
3416891,8277,13,1
3416891,8728,14,1
3416891,24841,15,0
3416892,38490,1,1
3416892,12069,2,1
3416892,47231,3,1
3416892,25533,4,1
3416892,42102,5,1
3416892,17998,6,1
3416892,5022,7,1
3416892,19706,8,1
3416892,5115,9,1
3416892,1240,10,1
3416892,32285,11,1
3416892,2547,12,1
3416892,8163,13,1
3416892,12254,14,0
3416893,2846,1,0
3416893,30949,2,1
3416894,16974,1,0
3416894,8571,2,1
3416894,4938,3,0
3416894,38928,4,0
3416894,11759,5,0
3416895,14870,1,0
3416895,14084,2,0
